Gene.stable.ID	Gene.name	Gene.type	Gene.description	Chromosome.scaffold.name	logFC	logCPM	PValue	FDR
ENSG00000042980	ADAM28	protein_coding	ADAM metallopeptidase domain 28 [Source:HGNC Symbol;Acc:HGNC:206]	8	1.88856763042161	1.8485203721849	3.31916261525895e-07	4.65467703241213e-06
ENSG00000198720	ANKRD13B	protein_coding	ankyrin repeat domain 13B [Source:HGNC Symbol;Acc:HGNC:26363]	17	-1.38704739498016	4.60559515369028	3.35543298644465e-07	4.70157040564784e-06
ENSG00000246763	RGMB-AS1	lncRNA	RGMB antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48666]	5	-1.90142678043209	1.27177961564962	3.41829510612244e-07	4.78561314857141e-06
ENSG00000178522	AMBN	protein_coding	ameloblastin [Source:HGNC Symbol;Acc:HGNC:452]	4	-2.45785146707892	0.845732912787668	3.43042523461761e-07	4.79793447189085e-06
ENSG00000172350	ABCG4	protein_coding	ATP binding cassette subfamily G member 4 [Source:HGNC Symbol;Acc:HGNC:13884]	11	-1.50795219708083	1.78158596098877	3.43287530270196e-07	4.79793447189085e-06
ENSG00000163739	CXCL1	protein_coding	C-X-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:4602]	4	2.64263616427884	0.65847407500186	3.43622365671827e-07	4.79857507116485e-06
ENSG00000196338	NLGN3	protein_coding	neuroligin 3 [Source:HGNC Symbol;Acc:HGNC:14289]	X	-1.08698321015054	5.1645074148232	3.56482429217292e-07	4.96563276403013e-06
ENSG00000149050	ZNF214	protein_coding	zinc finger protein 214 [Source:HGNC Symbol;Acc:HGNC:13006]	11	1.40417201206962	1.77116181627555	3.57570152562608e-07	4.97660923147489e-06
ENSG00000158874	APOA2	protein_coding	apolipoprotein A2 [Source:HGNC Symbol;Acc:HGNC:601]	1	1.2147977860086	7.32187548619103	3.58645227785113e-07	4.98321787627115e-06
ENSG00000114529	C3orf52	protein_coding	chromosome 3 open reading frame 52 [Source:HGNC Symbol;Acc:HGNC:26255]	3	1.2587357837808	3.50924022310353	3.60167503857371e-07	4.99600771432564e-06
ENSG00000170498	KISS1	protein_coding	KiSS-1 metastasis suppressor [Source:HGNC Symbol;Acc:HGNC:6341]	1	2.02458320566213	0.627336908812029	3.60731674685893e-07	4.99965669990364e-06
ENSG00000167244	IGF2	protein_coding	insulin like growth factor 2 [Source:HGNC Symbol;Acc:HGNC:5466]	11	1.06752387081726	7.02591467602767	3.61265845451419e-07	5.00152732145611e-06
ENSG00000187902	SHISA7	protein_coding	shisa family member 7 [Source:HGNC Symbol;Acc:HGNC:35409]	19	-1.6917105193853	2.4499442625547	3.61472387572608e-07	5.00152732145611e-06
ENSG00000103647	CORO2B	protein_coding	coronin 2B [Source:HGNC Symbol;Acc:HGNC:2256]	15	-1.14303644562989	4.80425506471637	3.61770315169164e-07	5.00152732145611e-06
ENSG00000181481	RNF135	protein_coding	ring finger protein 135 [Source:HGNC Symbol;Acc:HGNC:21158]	17	1.12501339847922	2.98145617816727	3.64250813002092e-07	5.03163103085419e-06
ENSG00000225914	TSBP1-AS1	lncRNA	TSBP1 and BTNL2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39756]	6	-1.56786483666893	1.21764991373675	3.68983292761736e-07	5.09276691023762e-06
ENSG00000196967	ZNF585A	protein_coding	zinc finger protein 585A [Source:HGNC Symbol;Acc:HGNC:26305]	19	-1.2852851408681	2.60209754667041	3.76602253038947e-07	5.18292700956666e-06
ENSG00000167972	ABCA3	protein_coding	ATP binding cassette subfamily A member 3 [Source:HGNC Symbol;Acc:HGNC:33]	16	-1.20893677768221	6.39329595645268	3.77388506056739e-07	5.18292700956666e-06
ENSG00000127329	PTPRB	protein_coding	protein tyrosine phosphatase receptor type B [Source:HGNC Symbol;Acc:HGNC:9665]	12	1.09919742359125	2.98501716230554	3.78795191864188e-07	5.19794658323386e-06
ENSG00000235092	ID2-AS1	lncRNA	ID2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51103]	2	-1.50250799398148	1.77705620274153	3.82523135956487e-07	5.24044071734448e-06
ENSG00000104722	NEFM	protein_coding	neurofilament medium [Source:HGNC Symbol;Acc:HGNC:7734]	8	-1.06190641739093	5.49650133886944	3.8503125628757e-07	5.26611118566624e-06
ENSG00000183914	DNAH2	protein_coding	dynein axonemal heavy chain 2 [Source:HGNC Symbol;Acc:HGNC:2948]	17	-1.2949793032398	2.91728946163958	3.94834090517918e-07	5.39574093741524e-06
ENSG00000172986	GXYLT2	protein_coding	glucoside xylosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:33383]	3	1.10620061355747	5.63689406967259	4.00934085112966e-07	5.4745966687629e-06
ENSG00000155850	SLC26A2	protein_coding	solute carrier family 26 member 2 [Source:HGNC Symbol;Acc:HGNC:10994]	5	1.06134256071633	6.28662091803359	4.03763506137036e-07	5.50870111413258e-06
ENSG00000105939	ZC3HAV1	protein_coding	zinc finger CCCH-type containing, antiviral 1 [Source:HGNC Symbol;Acc:HGNC:23721]	7	1.14486512335016	5.53022962997719	4.08347464883598e-07	5.56666773967756e-06
ENSG00000178623	GPR35	protein_coding	G protein-coupled receptor 35 [Source:HGNC Symbol;Acc:HGNC:4492]	2	1.52584821212446	1.31618898489599	4.09296075792376e-07	5.57502218413176e-06
ENSG00000095752	IL11	protein_coding	interleukin 11 [Source:HGNC Symbol;Acc:HGNC:5966]	19	1.11096778124822	2.82669370852877	4.2164740641596e-07	5.73385219994317e-06
ENSG00000107798	LIPA	protein_coding	lipase A, lysosomal acid type [Source:HGNC Symbol;Acc:HGNC:6617]	10	1.05042034545717	6.58164908069355	4.27453095311106e-07	5.80804516738592e-06
ENSG00000101445	PPP1R16B	protein_coding	protein phosphatase 1 regulatory subunit 16B [Source:HGNC Symbol;Acc:HGNC:15850]	20	1.05805900501888	3.20780036890957	4.42947445298387e-07	6.0058550548074e-06
ENSG00000156219	ART3	protein_coding	ADP-ribosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:725]	4	1.56279022890102	1.50935044659003	4.46512528757159e-07	6.04395546866052e-06
ENSG00000105767	CADM4	protein_coding	cell adhesion molecule 4 [Source:HGNC Symbol;Acc:HGNC:30825]	19	-1.09647713509249	6.24029997989574	4.46635350520746e-07	6.04395546866052e-06
ENSG00000250103	PANCR	lncRNA	PITX2 adjacent non-coding RNA [Source:HGNC Symbol;Acc:HGNC:52282]	4	2.0590368709665	0.719312457530787	4.75172186975687e-07	6.39883129971152e-06
ENSG00000108309	RUNDC3A	protein_coding	RUN domain containing 3A [Source:HGNC Symbol;Acc:HGNC:16984]	17	-1.32336767915482	4.18905525473067	4.86045729990313e-07	6.5388398119845e-06
ENSG00000103723	AP3B2	protein_coding	adaptor related protein complex 3 subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:567]	15	-1.22840661295783	3.53259793043211	4.86356731378033e-07	6.5388398119845e-06
ENSG00000089250	NOS1	protein_coding	nitric oxide synthase 1 [Source:HGNC Symbol;Acc:HGNC:7872]	12	-1.83280316477425	1.25276059392814	4.96721637088354e-07	6.66336975831095e-06
ENSG00000196581	AJAP1	protein_coding	adherens junctions associated protein 1 [Source:HGNC Symbol;Acc:HGNC:30801]	1	-1.09877288345811	3.7459267524513	4.96823160731689e-07	6.66336975831095e-06
ENSG00000132357	CARD6	protein_coding	caspase recruitment domain family member 6 [Source:HGNC Symbol;Acc:HGNC:16394]	5	2.04252478906693	0.708518978841321	5.05650009235643e-07	6.76840212279633e-06
ENSG00000069869	NEDD4	protein_coding	NEDD4 E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:7727]	15	1.26298960829646	4.26271368005295	5.13531864476849e-07	6.86528428162125e-06
ENSG00000179630	LACC1	protein_coding	laccase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26789]	13	2.31456915774901	2.10793876585207	5.23377482339364e-07	6.99127893544875e-06
ENSG00000068971	PPP2R5B	protein_coding	protein phosphatase 2 regulatory subunit B'beta [Source:HGNC Symbol;Acc:HGNC:9310]	11	-1.14164611557544	4.99409619806839	5.32623155885675e-07	7.10906340862199e-06
ENSG00000163840	DTX3L	protein_coding	deltex E3 ubiquitin ligase 3L [Source:HGNC Symbol;Acc:HGNC:30323]	3	1.01434766083858	4.34170156597257	5.34658032179258e-07	7.12476883331011e-06
ENSG00000107099	DOCK8	protein_coding	dedicator of cytokinesis 8 [Source:HGNC Symbol;Acc:HGNC:19191]	9	1.14410707900917	3.55992839073676	5.35251495390676e-07	7.12695736124041e-06
ENSG00000133321	PLAAT4	protein_coding	phospholipase A and acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:9869]	11	1.99916774751289	1.10082844219234	5.36819136545449e-07	7.1421033198723e-06
ENSG00000115221	ITGB6	protein_coding	integrin subunit beta 6 [Source:HGNC Symbol;Acc:HGNC:6161]	2	1.40068487259438	4.95599074336528	5.3847329109949e-07	7.15320146841229e-06
ENSG00000254202	AC015522.1	lncRNA	novel transcript	8	1.51069561089662	1.93304976163058	5.38644454467376e-07	7.15320146841229e-06
ENSG00000076258	FMO4	protein_coding	flavin containing dimethylaniline monoxygenase 4 [Source:HGNC Symbol;Acc:HGNC:3772]	1	1.32535421247083	2.24820496601093	5.51295380129457e-07	7.3112687633143e-06
ENSG00000165588	OTX2	protein_coding	orthodenticle homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8522]	14	-1.07373620083301	6.90286078686436	5.58914056227853e-07	7.40048563764535e-06
ENSG00000272031	ANKRD34A	protein_coding	ankyrin repeat domain 34A [Source:HGNC Symbol;Acc:HGNC:27639]	1	-1.65688977427232	1.60709666039211	5.6758688003209e-07	7.50933271398632e-06
ENSG00000116132	PRRX1	protein_coding	paired related homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9142]	1	1.24127544578482	5.53873319793608	5.79930913993981e-07	7.66653892990132e-06
ENSG00000100433	KCNK10	protein_coding	potassium two pore domain channel subfamily K member 10 [Source:HGNC Symbol;Acc:HGNC:6273]	14	-1.01491448226129	3.74256949874325	5.85006588654297e-07	7.72748559905804e-06
ENSG00000180875	GREM2	protein_coding	gremlin 2, DAN family BMP antagonist [Source:HGNC Symbol;Acc:HGNC:17655]	1	1.20086507115989	3.38983408439078	5.97426040147709e-07	7.88526388760935e-06
ENSG00000270412	AL136084.3	lncRNA	novel transcript, antisense to COL15A1	9	2.3681539947978	0.339232968939233	6.01396411350855e-07	7.93136299767243e-06
ENSG00000167363	FN3K	protein_coding	fructosamine 3 kinase [Source:HGNC Symbol;Acc:HGNC:24822]	17	-1.3998965154105	3.25368683964255	6.09084459433032e-07	8.02637965430639e-06
ENSG00000279713	AC080038.3	TEC	TEC	17	1.34867501446203	2.34148538349138	6.16325102176112e-07	8.11535447782091e-06
ENSG00000076043	REXO2	protein_coding	RNA exonuclease 2 [Source:HGNC Symbol;Acc:HGNC:17851]	11	1.14983758370789	4.47351341744503	6.19162018677317e-07	8.1462489367022e-06
ENSG00000213088	ACKR1	protein_coding	atypical chemokine receptor 1 (Duffy blood group) [Source:HGNC Symbol;Acc:HGNC:4035]	1	-2.03440173473064	0.84753649788956	6.32565844045996e-07	8.31601209385568e-06
ENSG00000134533	RERG	protein_coding	RAS like estrogen regulated growth inhibitor [Source:HGNC Symbol;Acc:HGNC:15980]	12	1.14150268069167	2.79385819854578	6.34278417635549e-07	8.33192946710494e-06
ENSG00000176490	DIRAS1	protein_coding	DIRAS family GTPase 1 [Source:HGNC Symbol;Acc:HGNC:19127]	19	-1.15480326706538	4.36416644049735	6.44060381312526e-07	8.44706048286981e-06
ENSG00000140285	FGF7	protein_coding	fibroblast growth factor 7 [Source:HGNC Symbol;Acc:HGNC:3685]	15	1.72623158164588	1.1012132786284	6.49448109727641e-07	8.50428739267961e-06
ENSG00000276547	PCDHGB5	protein_coding	protocadherin gamma subfamily B, 5 [Source:HGNC Symbol;Acc:HGNC:8712]	5	-1.75633001779494	1.67989559951664	6.5306147270827e-07	8.54486421816243e-06
ENSG00000168961	LGALS9	protein_coding	galectin 9 [Source:HGNC Symbol;Acc:HGNC:6570]	17	1.82980674991622	0.816904822570743	6.54650569324027e-07	8.55793816771682e-06
ENSG00000277363	SRCIN1	protein_coding	SRC kinase signaling inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:29506]	17	-1.38795988724956	4.59516456135918	6.67628784653815e-07	8.70801912049642e-06
ENSG00000156096	UGT2B4	protein_coding	UDP glucuronosyltransferase family 2 member B4 [Source:HGNC Symbol;Acc:HGNC:12553]	4	1.99562151666325	1.90030852418508	6.69421906684985e-07	8.72455364097135e-06
ENSG00000142700	DMRTA2	protein_coding	DMRT like family A2 [Source:HGNC Symbol;Acc:HGNC:13908]	1	-1.84100573809683	4.81026143601398	6.75937278045825e-07	8.80255887425324e-06
ENSG00000188827	SLX4	protein_coding	SLX4 structure-specific endonuclease subunit [Source:HGNC Symbol;Acc:HGNC:23845]	16	-1.10058141832298	4.18869814216095	6.80559829514557e-07	8.85581144926309e-06
ENSG00000205562	AL049775.1	lncRNA	novel transcript	14	1.4341783294286	1.94436702066365	6.86211182311157e-07	8.92235745582964e-06
ENSG00000150093	ITGB1	protein_coding	integrin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6153]	10	1.10418247109106	7.72831285501725	6.944798950964e-07	9.02280452126809e-06
ENSG00000104112	SCG3	protein_coding	secretogranin III [Source:HGNC Symbol;Acc:HGNC:13707]	15	-1.05939615989095	4.04707672022662	6.96466685930351e-07	9.04154249662826e-06
ENSG00000110900	TSPAN11	protein_coding	tetraspanin 11 [Source:HGNC Symbol;Acc:HGNC:30795]	12	-1.06862390029554	6.51189914602401	6.99773218771116e-07	9.07737072224656e-06
ENSG00000112343	TRIM38	protein_coding	tripartite motif containing 38 [Source:HGNC Symbol;Acc:HGNC:10059]	6	1.02663975339874	3.82295841168973	7.14013795198206e-07	9.24764824919736e-06
ENSG00000114698	PLSCR4	protein_coding	phospholipid scramblase 4 [Source:HGNC Symbol;Acc:HGNC:16497]	3	1.59159870526442	3.86889834600804	7.23640616225613e-07	9.36502633812164e-06
ENSG00000139174	PRICKLE1	protein_coding	prickle planar cell polarity protein 1 [Source:HGNC Symbol;Acc:HGNC:17019]	12	1.05845528127126	4.29521237655311	7.32163932211489e-07	9.46795165922085e-06
ENSG00000287243	AC005908.3	lncRNA	novel transcript, antisense to PRMT8	12	-1.87435568610082	1.0382328676421	7.35394623454734e-07	9.50232865979953e-06
ENSG00000134853	PDGFRA	protein_coding	platelet derived growth factor receptor alpha [Source:HGNC Symbol;Acc:HGNC:8803]	4	1.09321111947985	6.29204513369323	7.39924717684015e-07	9.54600622566075e-06
ENSG00000159176	CSRP1	protein_coding	cysteine and glycine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:2469]	1	-1.08544702553759	4.00672118591499	7.49979356155543e-07	9.66821213478776e-06
ENSG00000172346	CSDC2	protein_coding	cold shock domain containing C2 [Source:HGNC Symbol;Acc:HGNC:30359]	22	-1.23183918901474	3.20164541367729	7.74776290832535e-07	9.96466733770985e-06
ENSG00000169258	GPRIN1	protein_coding	G protein regulated inducer of neurite outgrowth 1 [Source:HGNC Symbol;Acc:HGNC:24835]	5	-1.35793081583576	5.00618389813337	7.85895801894162e-07	1.00920447754452e-05
ENSG00000196415	PRTN3	protein_coding	proteinase 3 [Source:HGNC Symbol;Acc:HGNC:9495]	19	2.16415809309162	0.569242259641808	8.15785087559945e-07	1.04516169705597e-05
ENSG00000166960	CCDC178	protein_coding	coiled-coil domain containing 178 [Source:HGNC Symbol;Acc:HGNC:29588]	18	1.79073208706277	1.49835736007112	8.34502188838872e-07	1.06749417130051e-05
ENSG00000170006	TMEM154	protein_coding	transmembrane protein 154 [Source:HGNC Symbol;Acc:HGNC:26489]	4	1.48120498790335	2.33503786905271	8.37508421604644e-07	1.07051499863922e-05
ENSG00000008735	MAPK8IP2	protein_coding	mitogen-activated protein kinase 8 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:6883]	22	-1.28427878596541	5.15804992390087	8.54924419165161e-07	1.09109646854868e-05
ENSG00000179242	CDH4	protein_coding	cadherin 4 [Source:HGNC Symbol;Acc:HGNC:1763]	20	-1.48082385674127	5.95027694163117	8.59658560281778e-07	1.0954543925494e-05
ENSG00000116299	KIAA1324	protein_coding	KIAA1324 [Source:HGNC Symbol;Acc:HGNC:29618]	1	-1.42768082309672	2.09059983375021	8.77644033554888e-07	1.11751545499581e-05
ENSG00000248174	LINC02268	lncRNA	long intergenic non-protein coding RNA 2268 [Source:HGNC Symbol;Acc:HGNC:53183]	4	1.77866288305917	2.3316565282989	8.78521238494524e-07	1.11777522175962e-05
ENSG00000282164	PEG13	lncRNA	paternally expressed 13 [Source:HGNC Symbol;Acc:HGNC:19969]	8	-1.78944251143455	1.65913829573577	8.96029670801991e-07	1.13743705305782e-05
ENSG00000221818	EBF2	protein_coding	EBF transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:19090]	8	-1.0463679139698	4.48760690167234	8.98158017468018e-07	1.1392678168097e-05
ENSG00000171877	FRMD5	protein_coding	FERM domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28214]	15	-1.04481115076025	3.59642412972775	8.99255013175892e-07	1.13978856784523e-05
ENSG00000215474	SKOR2	protein_coding	SKI family transcriptional corepressor 2 [Source:HGNC Symbol;Acc:HGNC:32695]	18	-1.67789617567644	1.11676884481085	9.00147985046374e-07	1.14005012537834e-05
ENSG00000167889	MGAT5B	protein_coding	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B [Source:HGNC Symbol;Acc:HGNC:24140]	17	-1.6423046676809	4.06809723173124	9.02331451991974e-07	1.1415991493257e-05
ENSG00000150625	GPM6A	protein_coding	glycoprotein M6A [Source:HGNC Symbol;Acc:HGNC:4460]	4	-1.22123646896161	6.7464088085675	9.28679169811766e-07	1.17260752361632e-05
ENSG00000182901	RGS7	protein_coding	regulator of G protein signaling 7 [Source:HGNC Symbol;Acc:HGNC:10003]	1	-2.31927656272171	0.244817773798046	9.39970732154989e-07	1.18506256922562e-05
ENSG00000102934	PLLP	protein_coding	plasmolipin [Source:HGNC Symbol;Acc:HGNC:18553]	16	1.03801852358048	3.20516893250625	9.42393991700148e-07	1.18721622444532e-05
ENSG00000162618	ADGRL4	protein_coding	adhesion G protein-coupled receptor L4 [Source:HGNC Symbol;Acc:HGNC:20822]	1	1.560138953938	2.67400891303667	9.59902553634106e-07	1.20683051222406e-05
ENSG00000233723	LINC01122	lncRNA	long intergenic non-protein coding RNA 1122 [Source:HGNC Symbol;Acc:HGNC:49267]	2	-2.21397367204807	0.520973727731181	9.60144005449279e-07	1.20683051222406e-05
ENSG00000074855	ANO8	protein_coding	anoctamin 8 [Source:HGNC Symbol;Acc:HGNC:29329]	19	-1.28655689355304	4.20110958419242	9.62826059627692e-07	1.2088106046559e-05
ENSG00000145920	CPLX2	protein_coding	complexin 2 [Source:HGNC Symbol;Acc:HGNC:2310]	5	-1.19312414693173	4.32016337724653	9.63175397470342e-07	1.2088106046559e-05
ENSG00000120457	KCNJ5	protein_coding	potassium voltage-gated channel subfamily J member 5 [Source:HGNC Symbol;Acc:HGNC:6266]	11	-1.27532183430848	2.98610613211589	9.66882245012226e-07	1.21071740544366e-05
ENSG00000163531	NFASC	protein_coding	neurofascin [Source:HGNC Symbol;Acc:HGNC:29866]	1	-1.42494329726552	6.113678503085	9.79846397966674e-07	1.22602634452439e-05
ENSG00000184271	POU6F1	protein_coding	POU class 6 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9224]	12	-1.00012384869804	3.3752672669626	9.82469304946344e-07	1.22745826481032e-05
ENSG00000164251	F2RL1	protein_coding	F2R like trypsin receptor 1 [Source:HGNC Symbol;Acc:HGNC:3538]	5	1.09858689501547	4.66237147060768	9.86527273059941e-07	1.23160141668325e-05
ENSG00000079150	FKBP7	protein_coding	FKBP prolyl isomerase 7 [Source:HGNC Symbol;Acc:HGNC:3723]	2	1.06180792899879	4.99802524525498	1.03789263633846e-06	1.29184177914271e-05
ENSG00000106772	PRUNE2	protein_coding	prune homolog 2 with BCH domain [Source:HGNC Symbol;Acc:HGNC:25209]	9	-1.10231233059049	4.79978474742921	1.05918513398698e-06	1.3163705063413e-05
ENSG00000145692	BHMT	protein_coding	betaine--homocysteine S-methyltransferase [Source:HGNC Symbol;Acc:HGNC:1047]	5	1.5134094943338	2.88629124562619	1.08529966407508e-06	1.34680983724234e-05
ENSG00000173762	CD7	protein_coding	CD7 molecule [Source:HGNC Symbol;Acc:HGNC:1695]	17	1.36406057909543	2.12771764650855	1.0988389261707e-06	1.36157623359241e-05
ENSG00000168938	PPIC	protein_coding	peptidylprolyl isomerase C [Source:HGNC Symbol;Acc:HGNC:9256]	5	1.15662064672384	4.45823785852803	1.11531917773395e-06	1.37993737906814e-05
ENSG00000168615	ADAM9	protein_coding	ADAM metallopeptidase domain 9 [Source:HGNC Symbol;Acc:HGNC:216]	8	1.22505387133603	6.31860790691457	1.13379003124738e-06	1.40174606692714e-05
ENSG00000277200	AC005696.4	lncRNA	novel transcript	17	-2.08840082892793	0.708935946022692	1.14235156397857e-06	1.41128016133185e-05
ENSG00000263528	IKBKE	protein_coding	inhibitor of nuclear factor kappa B kinase subunit epsilon [Source:HGNC Symbol;Acc:HGNC:14552]	1	1.17291799818001	2.51374294445091	1.15336389931372e-06	1.42382558990372e-05
ENSG00000188385	JAKMIP3	protein_coding	Janus kinase and microtubule interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:23523]	10	-1.4745419302313	1.55982392872726	1.15732180220008e-06	1.42765016372437e-05
ENSG00000092051	JPH4	protein_coding	junctophilin 4 [Source:HGNC Symbol;Acc:HGNC:20156]	14	-1.64996404734032	4.67002516146375	1.16046243992863e-06	1.43046164458612e-05
ENSG00000225264	ZNRF2P2	transcribed_processed_pseudogene	zinc and ring finger 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:42793]	7	1.22541328215156	2.11455954348091	1.17478839760684e-06	1.44704648025697e-05
ENSG00000125966	MMP24	protein_coding	matrix metallopeptidase 24 [Source:HGNC Symbol;Acc:HGNC:7172]	20	-1.35503663103678	4.17166895084271	1.19157280761202e-06	1.46663268329058e-05
ENSG00000173451	THAP2	protein_coding	THAP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20854]	12	-1.30457203491899	3.40096095569712	1.19907404223407e-06	1.47477225164848e-05
ENSG00000124193	SRSF6	protein_coding	serine and arginine rich splicing factor 6 [Source:HGNC Symbol;Acc:HGNC:10788]	20	1.11371734109834	6.79616087123472	1.20232618646859e-06	1.47767757217797e-05
ENSG00000135318	NT5E	protein_coding	5'-nucleotidase ecto [Source:HGNC Symbol;Acc:HGNC:8021]	6	1.34343969394604	2.61357545819737	1.20852659898828e-06	1.48419938236696e-05
ENSG00000169783	LINGO1	protein_coding	leucine rich repeat and Ig domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21205]	15	-1.15853811857802	5.7942033727577	1.2199170104316e-06	1.4963180626525e-05
ENSG00000133124	IRS4	protein_coding	insulin receptor substrate 4 [Source:HGNC Symbol;Acc:HGNC:6128]	X	-1.03680226850428	5.84760592400155	1.22019673381805e-06	1.4963180626525e-05
ENSG00000166278	C2	protein_coding	complement C2 [Source:HGNC Symbol;Acc:HGNC:1248]	6	1.7726553408707	0.890912485744475	1.22821979154199e-06	1.50504512315595e-05
ENSG00000160219	GAB3	protein_coding	GRB2 associated binding protein 3 [Source:HGNC Symbol;Acc:HGNC:17515]	X	2.27228124845269	0.377928746483856	1.2508016185645e-06	1.53158628869063e-05
ENSG00000166863	TAC3	protein_coding	tachykinin 3 [Source:HGNC Symbol;Acc:HGNC:11521]	12	1.11220619608169	3.06659314136776	1.26924899910599e-06	1.55302950487516e-05
ENSG00000130208	APOC1	protein_coding	apolipoprotein C1 [Source:HGNC Symbol;Acc:HGNC:607]	19	1.32092490662182	3.67053246882569	1.29445617476077e-06	1.58154159865547e-05
ENSG00000132518	GUCY2D	protein_coding	guanylate cyclase 2D, retinal [Source:HGNC Symbol;Acc:HGNC:4689]	17	2.26846347931681	0.275342188115336	1.30097926680369e-06	1.58834262838298e-05
ENSG00000184408	KCND2	protein_coding	potassium voltage-gated channel subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:6238]	7	1.12344117571815	3.44903850962636	1.31824992525296e-06	1.60824553702426e-05
ENSG00000143630	HCN3	protein_coding	hyperpolarization activated cyclic nucleotide gated potassium channel 3 [Source:HGNC Symbol;Acc:HGNC:19183]	1	-1.16560225917593	3.05608435801988	1.339679470605e-06	1.63199104401507e-05
ENSG00000183454	GRIN2A	protein_coding	glutamate ionotropic receptor NMDA type subunit 2A [Source:HGNC Symbol;Acc:HGNC:4585]	16	1.06625725386975	4.44397425504656	1.36494855217581e-06	1.66155467451079e-05
ENSG00000102003	SYP	protein_coding	synaptophysin [Source:HGNC Symbol;Acc:HGNC:11506]	X	-1.2722289839529	4.64191218671865	1.37471595665858e-06	1.67221858933034e-05
ENSG00000286480	AC009501.3	lncRNA	novel transcript, antisense to WDPCP	2	2.36916983990944	0.551978054162024	1.40808844061062e-06	1.71155933147136e-05
ENSG00000176723	ZNF843	protein_coding	zinc finger protein 843 [Source:HGNC Symbol;Acc:HGNC:28710]	16	-1.32158924078294	1.97233963257704	1.42287437552976e-06	1.72826672503996e-05
ENSG00000174469	CNTNAP2	protein_coding	contactin associated protein like 2 [Source:HGNC Symbol;Acc:HGNC:13830]	7	-1.10165040886079	8.10451070508986	1.46948587322431e-06	1.7796749408473e-05
ENSG00000178965	ERICH3	protein_coding	glutamate rich 3 [Source:HGNC Symbol;Acc:HGNC:25346]	1	2.03716107377023	1.06459744155261	1.47274746799676e-06	1.78102687244124e-05
ENSG00000015285	WAS	protein_coding	WASP actin nucleation promoting factor [Source:HGNC Symbol;Acc:HGNC:12731]	X	1.44845291454271	1.6803818798184	1.48568565883297e-06	1.79536569718069e-05
ENSG00000168913	ENHO	protein_coding	energy homeostasis associated [Source:HGNC Symbol;Acc:HGNC:24838]	9	-1.6378557298726	2.74213155228837	1.49981524614326e-06	1.81112235250637e-05
ENSG00000104967	NOVA2	protein_coding	NOVA alternative splicing regulator 2 [Source:HGNC Symbol;Acc:HGNC:7887]	19	-1.58644975075753	6.30979645987459	1.54015292463876e-06	1.85713138421946e-05
ENSG00000121933	TMIGD3	protein_coding	transmembrane and immunoglobulin domain containing 3 [Source:HGNC Symbol;Acc:HGNC:51375]	1	2.38116457903994	0.346068572961813	1.57983101995547e-06	1.90221278138801e-05
ENSG00000287038	AL162388.2	lncRNA	novel transcript	9	-1.32220975171246	1.7992765970803	1.62599683728795e-06	1.95166321029503e-05
ENSG00000101203	COL20A1	protein_coding	collagen type XX alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:14670]	20	-2.27835798014464	0.481402892763675	1.6341192638881e-06	1.95905532545833e-05
ENSG00000111676	ATN1	protein_coding	atrophin 1 [Source:HGNC Symbol;Acc:HGNC:3033]	12	-1.15601341812832	6.91768757297246	1.6376213366764e-06	1.961837278079e-05
ENSG00000110076	NRXN2	protein_coding	neurexin 2 [Source:HGNC Symbol;Acc:HGNC:8009]	11	-1.30824614455931	6.00643063687738	1.68151992091073e-06	2.01007608112324e-05
ENSG00000157851	DPYSL5	protein_coding	dihydropyrimidinase like 5 [Source:HGNC Symbol;Acc:HGNC:20637]	2	-1.28324845449674	7.7991942744861	1.68405431926287e-06	2.01116735308243e-05
ENSG00000171817	ZNF540	protein_coding	zinc finger protein 540 [Source:HGNC Symbol;Acc:HGNC:25331]	19	-1.42494513799184	1.56006394360332	1.69577071097742e-06	2.02129051579821e-05
